sourceFilename,examRank,questionNumber,page,classificationStatus,primaryTopicId,primarySubtopicId,confidence,matchedTerms,outOfScopeMatches,style,stemExcerpt,questionHash
analista_judiciario_analise_de_sistemas (1).pdf,15,39,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,,DIRECT_KNOWLEDGE,"Com relação à tabela TURFE, descrita anteriormente, analise o comando SQL a seguir. select cavalo, (select avg(tempo) from TURFE t where t.cavalo = TURFE.cavalo) media from TURFE O número de linhas do resultado produzido pela execução do comando acima, excetuada a linha de títulos, é: (A) 3; (B) 6; (C) 9; (D) 11; (E) 1",7411a8c8425e04400db26800504e1d88a81d209c433229ac6917adc368ea562b
analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,14,39,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.83,Web services,,DIRECT_KNOWLEDGE,"Karina é desenvolvedora e está responsável pela execução da integração do Sistema de Gestão de Documentos Internos (SISDOC) de sua organização com um sistema integrado de informações de processos e documentos disponibilizado por outro órgão público. Para integração, o órgão público disponibilizou um Web Service. Um dos",44554d40d1d0746f34fa90aebe9aa83ae2e6d42db0838b93e2c452296f4bb367
analista_judiciario_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,5,47,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.8425,DOM; HTML/CSS/Ajax,,DIRECT_KNOWLEDGE,"Analise o conteúdo de uma página Web, com o código JavaScript, exibido a seguir. <!DOCTYPE html> <html> <body> <p>Exemplo.</p> <p>Aguarde um pouco...</p> <p id=""xpto""></p> <script> ---- </script> </body> </html> Quando essa página for carregada: -- as linhas Exemplo. Aguarde um pouco... serão exibidas; -- alguns segund",755c6324843d792962e95bbf02fe0b2026b96711fb9da63cb94af403ed4e30a6
analista_judiciario_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,5,55,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-dados-web,0.85,XML/XSLT/XPath,,DIRECT_KNOWLEDGE,Um documento XML é estruturado como uma árvore rotulada ordenada. Cada nó da árvore é um elemento XML. O elemento mais alto da árvore por onde se inicia a formação do documento XML é o: (A) sibling; (B) schema; (C) attribute; (D) leaf node; (E) root node.,d7e4538a57203a656fa3f4f63a364755bb229b2f1337778154caed014213444a
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,66,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ia-dados-bigdata,0.8575,IA/ML; Modelos de IA,,DIRECT_KNOWLEDGE,"Aprendizado de Máquina (Machine Learning) é uma subárea da inteligência artificial (IA) que se concentra em desenvolver algoritmos e modelos que permitem que os sistemas aprendam e façam previsões ou decisões baseadas em dados. O Aprendizado de Máquina pode ser dividido em aprendizado supervisionado, aprendizado não su",6cf0b581df2173b314015e7aedd6bde7a96ca9be46c2a216da655a4a0ff14c77
analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,12,62,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ia-dados-bigdata,0.8575,IA/ML; Modelos de IA,,DIRECT_KNOWLEDGE,"A analista Carla recebeu a tarefa de implementar uma solução algorítmica para classificar os processos arquivados no TJRN entre aqueles que foram ganhos e aqueles que foram perdidos. Na primeira abordagem, Carla se baseou no algoritmo de machine learning que, aplicado à classificação binária, divide os dados de entrada",752e4df1edd1526f302d7f8c4d335f258566b55025ee31186631f834038a0bbb
analista_de_tecnologia_da_informacao_desenvolvimento_de_software.pdf,1,22,6,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-mobile-lowcode,0.89,Mobile,,DIRECT_KNOWLEDGE,"In the excerpt “In this work we use AppEco to simulate Apple's iOS app ecosystem and investigate common developer strategies, evaluating them in terms of downloads received, app diversity, and adoption rate. Choose the correct option according to TEXT. (A) The word rate means a measure and it’s a discourse marker. (B) ",7bb0e731cc370a0acddef3c5beea7c539d5351c391469b3309df10985c9674a4
analista_legislativo_desenvolvedor_de_sistemas.pdf,3,42,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,DIRECT_KNOWLEDGE,"O Box Model CSS é essencialmente uma caixa que envolve cada elemento HTML. Ele é formado por (A) height, width, border e padding. (B) width, border, padding e margin. (C) content, padding, borders e margins. (D) height, border, content e margin. (E) height, width, border e content.",13cf9471388c932645abb262cdd1b33baf0a5426496111dd072b85704c104480
analista_legislativo_desenvolvedor_de_sistemas.pdf,3,52,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-integracao-ingestao,0.89,Integração/ingestão,,CONCEPT_COMPARISON,O processo de integração de dados demanda um conjunto de ações envolvendo tarefas no contexto do que usualmente se chama “limpeza de dados” (ou data cleansing). E um dos desafios enfrentados nesse processo é a forma pela qual serão tratados os dados ausentes. A ausência de um dado atende a um mecanismo específico. O me,cdeec5bec571cdaa35bb5b230237dac2971ed9cabce72d13eb761e34a3ca1653
analista_judiciario_area_apoio_especializado_especialidade_analise_de_sistemas_de_informacao.pdf,4,57,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,DIRECT_KNOWLEDGE,"A analista Flávia está escrevendo as regras de Cascading Style Sheets (CSS) para uma página web. Flávia precisa que determinada regra seja aplicada aos elementos da página que possuam ambas as classes “redondo” e “sem-borda”. Para aplicar a regra através de seletores CSS, a analista deve utilizar o seletor: (A) redondo",e25795cab97e3cf2893eab81268f47b3f277e308bd4df4e8b691db873afa7262
analista_judiciario_area_apoio_especializado_especialidade_analise_de_sistemas_de_informacao.pdf,4,59,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,Mensageria,,DIRECT_KNOWLEDGE,"Em um ambiente de microsserviços, é muito comum utilizar o RabbitMQ como plataforma de mensageria. Trata-se de um produto de fácil configuração para execução em contêineres. Sobre o RabbitMQ, é correto afirmar que: (A) por ter sido criado na linguagem Erlang, exige a utilização de consumidores implementados na mesma li",e3a9cf372869dd2099348a3f5fd245d0088308e7d68eda445c023c2e320f763e
analista_judiciario_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,5,50,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,DIRECT_KNOWLEDGE,"Analise o código HTML exibido a seguir, cujas linhas foram numeradas somente para fins de referência. 1 <!DOCTYPE html> 2 <html> 3 <head> 4 <style> 5 img { 6 position: absolute; 7 left: 0px; 8 top: 0px; 9 ---- 10 } 11 </style> 12 </head> 13 <body> 14 15 <h1>ATENÇÃO</h1> 16 <img src=""img_tree.png""> 17 <p>Essa imagem não",b16f77e94f853e00aa7d48a1b244615f35caa0a657756973f35122e31e0fe5c1
analista_judiciario_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,5,56,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-dados-web,0.89,XML/XSLT/XPath,,DIRECT_KNOWLEDGE,Observe os seguintes fragmentos de um documento XML. Fragmento 1: <table> <tr> <td>Fruta</td> <td>Quantidade</td> </tr> </table> Fragmento 2: <table> <name>Manga</name> <quantidade>10</quantidade> </table> Ambos os fragmentos possuem o elemento <table>. Para evitar conflito entre os nomes dos elementos no mesmo documen,a223ee739e385e66ccb0f45649f4f9f88ad458e297b9a939551b284e957a3273
analista_do_mpu_desenvolvimento_de_sistemas.pdf,6,75,21,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,DIRECT_KNOWLEDGE,"Considere o código HTML a seguir. <div id=""composicao"" posicao=""0""> <p posicao=""1""> MPF </p><br/> <p posicao=""2""> MPT </p><br/> <p posicao=""3""> MPM </p><br/> <p posicao=""4""> MPDFT </p><br/> </div> E o respectivo código CSS: div { display: flex; flex-direction: row-reverse; } p[posicao]::after { content: ""|""; } #composi",b5edc92175fe6c738121864e7c9a2519a7c08d02d9acb2213b0734a1aa4706e8
analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,7,40,8,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,DIRECT_KNOWLEDGE,"No contexto das aplicações web, Ajax é uma tecnologia que destina-se primordialmente a: (A) criptografar dados que são transmitidos pela rede; (B) enviar e receber dados do servidor sem precisar recarregar a página inteira; (C) evitar ataques por meio de aplicativo web; (D) implementar mecanismos de login de duas etapa",8195db4df4f19e6926676f42448b402b5b40e92c36623e98dbfa177dc502e8e6
analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,7,44,9,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,DIRECT_KNOWLEDGE,"Numa aplicação web, considere o caso em que um arquivo intitulado xpto.txt é obtido do servidor sem que a página inteira seja recarregada. A estrutura básica correta do código para o uso da tecnologia Ajax nesse caso é: (A) const xhttp = new XMLHttpRequest(); xhttp.open(""GET"", ""xpto.txt""); xhttp.send(); (B) const xhttp",bfbbd6fcbcfdad73409506bd7037cca032f8d79d747d8c228b2d2a7b21526b5d
analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,7,45,9,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,DIRECT_KNOWLEDGE,"No contexto do uso de CSS para aplicar estilos a elementos HTML numa página web, o seletor universal, que referencia todos os elementos, é identificado pelo símbolo: (A) # (B) % (C) & (D) * (E) @",e06c7e93871244f27b39e1ff664c173594ae67c91dc0e752d1d3d41fa511bf9f
analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,7,46,9,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-dados-web,0.89,XML/XSLT/XPath,,DIRECT_KNOWLEDGE,"Com referência à sintaxe do formato XML, um elemento (XML element) pode conter: (A) atributos, texto e formato; (B) atributos, texto e outros elementos XML; (C) atributos, texto, outros elementos XML e arrays; (D) texto, formato e outros elementos XML; (E) texto, outros elementos XML e arrays. Nas próximas cinco questõ",c8fd03a028c5b45555fbeed8584462573c1be737282079966ed98d057304d4ad
analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,7,56,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,DIRECT_KNOWLEDGE,"Analise o fragmento de código jQuery a seguir. $(""#x1"").click(function(){ $(""#x2"").html(""<b>Hello world!</b>""); }); Numa página web, esse trecho faz com que um clique: (A) em qualquer elemento cuja tag é x1, cause uma alteração no conteúdo de todos os elementos com a tag x2; (B) em qualquer elemento da classe x1, cause",2352f6745de17688e96838f95625d1e8da5c1e34e7ce99f10d716882aff50b95
analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,7,57,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-requisitos,0.89,Engenharia de requisitos,,DIRECT_KNOWLEDGE,"Uma mudança no processo de abertura de contas de um banco gerou a necessidade de desenvolvimento de novas funcionalidades na aplicação web destinada aos novos clientes. Assim, foi definido que, para pedido de abertura de conta por meio da aplicação web, o novo cliente deve fazer o upload de um conjunto de documentos em",4d1eaea49dad8057241c527f50d408dfb9699e2ce2cbed6384fbb6cb763b11df
analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,7,58,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-requisitos,0.89,Engenharia de requisitos,,CONCEPT_COMPARISON,"Os clientes do banco EraDigital podem atualizar seus endereços eletrônicos (e-mail) por meio do aplicativo para dispositivos móveis EraDigApp. No EraDigApp, o cliente se autentica e preenche o campo ""Novo e-mail"" destinado ao cadastro de um novo endereço eletrônico que permite a entrada de quaisquer caracteres alfanumé",6bef63a936085b84b244269a28803a579ee3df96e80a4f5cc533bf07b0edc71e
analista_em_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,7,59,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-requisitos,0.89,Engenharia de requisitos,,DIRECT_KNOWLEDGE,"Gabriela está trabalhando na especificação de Casos de Uso para um novo sistema e constatou que o comportamento de um dos Casos de Uso requer a execução sistemática de procedimentos para controle e fluxo de dados, definidos por normas organizacionais da empresa que utilizará o sistema. Com base na especificação da UML ",e605ef340376c7f545739bdaf08a9c3e7bf9bd12545d0aea5d5b82cee1fbb910
analista_previdenciario_especialidade_analista_de_sistemas.pdf,8,47,10,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-clean-code-sonarqube,0.89,Análise estática,,CONCEPT_COMPARISON,"Análise de Software ou Análise de Código é o processo de examinar o código fonte de um software para identificar e corrigir problemas, melhorar a qualidade e garantir que o código esteja alinhado com os requisitos e padrões estabelecidos. Duas das principais formas de se realizar Análise de Software é por meio da análi",5a66c086fdb11a4120e8b467acaf5ec6a5a4ee0251d8674500c133b92dfa1772
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,40,8,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-integracao-ingestao,0.89,Integração/ingestão,,ASSERTION_SET,"A arquitetura TCP/IP surgiu em conjunto com a rede de pesquisa que interligava centenas de universidades e centros de pesquisa americanos. Essa rede se chamava ARPANET e foi o embrião para a Internet mundial. Com base na arquitetura TCP, analise as afirmações a seguir. I. A arquitetura TCP/IP possui quatro camadas. II.",fe113f4c78b7978c83c4d39ca46580b81ddba24a16d5e05f1c673f250e596a15
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,44,8,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-requisitos,0.89,Engenharia de requisitos,,DIRECT_KNOWLEDGE,"Um bom diagrama pode ajudar a comunicar ideias sobre um sistema, principalmente quando deseja-se evitar muitos detalhes. Na UML, uma ferramenta recomendada para esse fim é o Caso de Uso. Acerca dos diagramas de casos de uso, avalie as afirmativas a seguir e marque (V) para a verdadeira e (F) para a falsa. ( ) Casos de ",f14a6496e94a9621d12e30e38ce462e169fb4ead6e8e905ac313debcc528cb2e
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,60,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.89,JPA/Hibernate,,DIRECT_KNOWLEDGE,"O Envers é um módulo presente no Hibernate ORM que proporciona uma forma fácil de auditar suas classes entidades. Nesse contexto, avalie se cada afirmativa a seguir, acerca do Envers, é verdadeira (V) ou falsa (F). ( ) É necessário adicionar a dependência hibernate-envers ao classpath. ( ) Bem como controladores de ver",d0f890da7e7ce53e438cdd924fc3a95118b30728108c8b04431b7d575ee70831
analista_judiciario_desenvolvimento_de_sistemas.pdf,9,69,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-dados-web,0.89,XML/XSLT/XPath,,DIRECT_KNOWLEDGE,"Considere o seguinte fragmento de código XML: <livro xmlns:ficcao=""http://exemplo.com/ficcao"" xmlns:didatico=""http://exemplo.com/didatico""> <ficcao:titulo>O Conto Fantástico</ficcao:titulo> <didatico:titulo>Guia de Estudos</didatico:titulo> </livro> No exemplo acima, ficcao e didatico são exemplos de (A) elementos XML.",fda8a7648c83dbffe15ac4e08015f5c9720e77540a9c484cfc209a4d64c30d96
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,10,8,4,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,Web services,,DIRECT_KNOWLEDGE,"O analista João desenvolveu o web service cvmWS, com base no protocolo Simple Object Access Protocol (SOAP). A fim de otimizar a serialização de um arquivo binário anexo à mensagem SOAP, João implementou em cvmWS a especificação SOAP Message Transmission Optimization Mechanism (MTOM). Quando a serialização otimizada do",fdcaa96b0ee46e4310c19e80f44b001c47a4eb3f4e0ad65723ab0e0ef2faab90
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,10,10,4,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ambientes-web,0.89,Intranet/extranet/portal,,CONCEPT_COMPARISON,"O analista Ricardo adquiriu de um provedor as soluções de nuvem A, B e C, para a CVM. Os serviços da solução A replicam dados diretamente na solução B. A solução C não possui conectividade com as demais soluções. Todas as soluções atendem exclusivamente à CVM, porém as soluções A e C operam na Internet, enquanto a solu",d8cfd5ed3f6bbc3018c36bffb9af1544de6fdf26a5d544974648518b0328165a
analista_cvm_perfil_8_ti_sistemas_e_desenvolvimento_tarde.pdf,10,24,7,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,SOA,,DIRECT_KNOWLEDGE,"Roberto está implementando uma solução SOA, com base em uma plataforma específica para orquestração de serviços, e escreveu o comando a seguir, na sintaxe BPEL. <invoke name=""InvokeSearchCEP"" inputVariable=""lSearchCEPInput"" outputVariable=""lSearchCEPOutput"" partnerLink=""SearchCEPService"" portType=""ns2:SearchCEPPort"" op",824039106e8ba9947399e4e577a43ac30f5de762e525e24b73582264186d0391
DPERS - analista_area_de_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,11,52,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,ASSERTION_SET,"Analise o script abaixo. <!DOCTYPE html> <html> <head> <style> div { max-width: 200px; border: 10px solid black; padding: 30px; margin: 12px; background-color: lightgray; } .div { background-color: lightgreen; border: 6px solid red; } </style> </head> <body> <div> Essa é uma questão sobre CSS. <div class=""div"">Essa é u",884ef7ef73d9dbe09f31be7d4abfc6364b529d75e20ad6b0fb60e7f19e8981ef
DPERS - analista_area_de_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,11,54,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,DIRECT_KNOWLEDGE,"O trecho HTML que referencia corretamente um arquivo na pasta imagens, localizada na pasta corrente, é: (A) <img src=""*/imagens/foto.jpg""> (B) <img src=""../imagens/foto.jpg""> (C) <img src=""imagens/foto.jpg""> (D) <img src=""root/..imagens/foto.jpg""> (E) <img src=""root/imagens/foto.jpg"">",92fd61efb6e284d02e823ea79a3c8dc5b152e1bd523a85c9afa3e292714c909b
DPERS - analista_area_de_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,11,56,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-mobile-lowcode,0.89,Mobile,,DIRECT_KNOWLEDGE,"Atualmente o Android utiliza um sistema com a solicitação de permissões por demanda, durante a utilização do aplicativo, o que aumenta o controle do usuário sobre o uso de recursos, mas também exige maior nível de interação. João está criando um aplicativo de fiscalização de restaurantes, com a inclusão de fotos nos re",2a5fe4e05900eb9822d67fcf5864c75bb950d95e9e37bae189dc1f85e567bc18
DPERS - analista_area_de_apoio_especializado_tecnologia_da_informacao_desenvolvimento_de_sistemas.pdf,11,57,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-mobile-lowcode,0.89,Mobile,,DIRECT_KNOWLEDGE,"Carla está criando um aplicativo Android com o layout dividido em fragmentos, em que cada fragmento utiliza um recurso de layout. Em um dos fragmentos, ela implementou a resposta ao toque sobre um FloatingActionButton, invocando a navegação para um segundo fragmento. Para o aplicativo executar de forma adequada, ela ob",17cc0751ac8bfdd1d5702392fd7e2194868cf6b599b45023e77935df5f2a77b1
analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,12,47,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,Web services,,DIRECT_KNOWLEDGE,"No contexto de uma mensagem SOAP, o elemento que NÃO faz parte da estrutura sintática estabelecida é: (A) Body; (B) Credential; (C) Envelope; (D) Fault; (E) Header.",ac4fa9e8e78a178d5f0979ab0899ac085479e1b96573f269b0a4ebabcc416047
analista_judiciario_tecnologia_de_informacao_analise_de_sistemas.pdf,12,57,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,Web services,,DIRECT_KNOWLEDGE,"O analista Carlos foi incumbido de testar o web service WebJus. A fim de avaliar o funcionamento básico do WebJus, Carlos criou o plano de teste TstBasico no JMeter. O TstBasico executa duas requisições ao WebJus, utilizando na primeira requisição o método HTTP GET e na segunda o método HTTP POST. Para determinar ao JM",500713942af5e1babbb95b606a007629ef4db847f7e14959e3e6cb86a3dbe835
2025 DPE RO - analista_de_sistemas_classe_b.pdf,13,52,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,Web services,,ASSERTION_SET,"Uma das ferramentas amplamente utilizadas para controlar e testar a segurança de Web Services é o SoapUI. Com relação aos tipos de testes oferecidos pela ferramenta, analise os itens a seguir. I. Os testes do tipo to-be oferecem como vantagem a possibilidade de criação de código e testes antes da criação dos serviços w",84b5812a65cd530353ed78fb2a647f9e8d5187174dc2f4685dbc26d9e86f1343
analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,14,57,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.89,JPA/Hibernate,,DIRECT_KNOWLEDGE,"Uma analista de dados está implementando uma solução de persistência de dados para um novo sistema de gerenciamento de documentos utilizando JPA 2.0. Para otimizar o desempenho e evitar o problema N+1, ela precisa garantir que as entidades relacionadas sejam carregadas de forma eficiente. Para carregar as entidades via",1796c273e4ac16037d49aec9c05c366ccb68830722350ad007edc03ecae57c8e
analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,14,59,15,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.89,Mensageria,,SCENARIO,"Uma equipe de analistas está desenvolvendo um sistema de notificação em tempo real para informar outros sistemas sobre alterações de status em processos judiciais. A equipe deve basear o sistema em filas de mensagens, utilizando um servidor RabbitMQ. A fim de minimizar os custos associados ao tráfego de notificações, o",7376a2726be97c616f43f61836c15e3224430cce3f69c85ef13d9f0f34d62b61
analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,14,60,15,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.89,Spring,,SCENARIO,"Uma equipe de analistas do TJRJ está implementando microsserviços com o apoio do Spring Cloud. Para garantir a descoberta e a comunicação entre os microsserviços, a equipe optou por implementar um servidor Eureka. Durante a configuração do Eureka, o analista Silva percebeu que é crucial configurar o atributo que contro",7ff16129aafed61bf4c2b665bc222247e06461104ba94e3d270845976f5f5eb9
analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,14,61,15,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.89,JPA/Hibernate,,DIRECT_KNOWLEDGE,"O analista João deve utilizar o Hibernate Envers para implementar a auditoria de entidades em um sistema de gestão de projetos. Um dos requisitos de negócio é que, ao ser realizada uma alteração na entidade Projeto, o histórico de revisões dessa entidade inclua, além dos dados da alteração, o nome do usuário responsáve",ce32af147a123e871f789041a2c363be80a821c25c76d40e36775abd679aeb8a
analista_legislativo_desenvolvedor_de_sistemas.pdf,3,70,23,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-relacional-multidimensional,0.9,Relacional/multidimensional,,DIRECT_KNOWLEDGE,"Seja o modelo multidimensional representado a seguir, refletindo uma dinâmica de vendas de produtos por vendedores e por região. Considere que I. os campos indicados como <PK> são os identificadores de suas respectivas tabelas; II. na tabela “Vendas”, o atributo “cod_vendedor” referencia o identificador cod_vendedor da",771d22d0412631052729ac8804237b86ce1ce9e69cc464c9943beb271021222a
analista_legislativo_desenvolvedor_de_sistemas.pdf,3,62,20,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-relacional-multidimensional,0.91,Relacional/multidimensional,,DIRECT_KNOWLEDGE,"Seja o atributo “identificacao” aquele que necessita, para implementar a semântica do caso, a demanda de não permissão de valores repetidos – ou seja, somente aceita valores únicos. No contexto do modelo relacional de banco de dados, ele é considerado um(a) (A) atributo alternativo. (B) atributo multivalorado. (C) chav",5144e853d8c927c1d504ea18f22d2eafdd6a584bde5b115dc6a1c2f032081dd4
analista_legislativo_desenvolvedor_de_sistemas.pdf,3,64,21,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-integridade,0.91,Integridade,,DIRECT_KNOWLEDGE,"Considerando a abordagem de mapeamento objeto-relacional (ORM), seja o mapeamento da classe “Parlamentar” realizado da forma que segue: Parlamentar ( {cod_parlamentar} <PK>, nome, partido, email, telefone, endereco, data_nascimento, naturalidade, foto ) A fim de manter, no modelo lógico de banco de dados relacional, a ",5202dcc0beb9edd4d95931c6895d0a4d3282f3773191114fc1b5ad2fc230b87b
analista_do_mpu_desenvolvimento_de_sistemas.pdf,6,70,20,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-testes,0.91,Tipos de teste,,SCENARIO,"O Time de Desenvolvimento de Software (TDevS) de uma organização está utilizando testes automatizados em seus projetos. Ao utilizar testes automatizados, o TDevS: (A) está focando a eficácia da usabilidade com testes exploratórios de caixa-preta; (B) busca redução do retrabalho para execução dos testes não funcionais d",565a142adb416c61d1341825b0fa93feb3abbe01e8c71479514199d7b6244815
